"";"X.rts_a";"X.rts_i"
"sonner";0,17;0,06
"rater";0,11;0,24
"oser";0,09;0,18
"emji_visage_avec_un_monocle";0,13;0,51
"façon";0,16;0,21
"essayer";0,15;0,33
"no";0,09;0,06
"netflix";0,03;0,36
"bravo";0,22;0,93
"jeu";0,24;0,12
"soeur";0,1;0,06
"garçon";0,14;0,06
"simple";0,17;0,18
"emji_visage_fatigué";0,11;0,18
"seum";0,09;0,06
"mer";0,07;0,21
"léman";0,22;0,15
"6";0,11;0,6
"soupe";0,17;0,03
"content";0,13;0,3
"francais";0,1;0,03
"courage";0,03;0,33
"rose";0,07;0,06
"bière";0,1;0,06
"italien";0,81;0,36
"grâce";0,05;0,36
"conseil";0,04;0,18
"exceptionnel";0,09;0,03
"dinguerie";0,04;0,15
"cycle";0,1;0,06
"balle";0,1;0,09
"wow";0,09;0,09
"gauchiste";0,06;0,18
"dance";0,09;0,03
"différent";0,15;0,03
"commun";0,05;0,33
"udc";0,03;0,24
"marque";0,19;0,21
"emji_homme_avec_la_paume_sur_le_visage_peau_légèrement_mate";0,01;0,48
"fond";0,14;0,12
"pls";0,1;0,3
"général";0,09;0,03
"internet";0,07;0,06
"migros";0,11;0,09
"marrant";0,11;0,12
"arabe";0,08;0,18
"salade";0,17;0,03
"aigri";0,12;0,09
"vérité";0,09;0,21
"télé";0,09;0,03
"état";0,08;0,06
"parfum";0,1;0,39
"emji_singe_ne_rien_dire";0,04;0,15
"poche";0,1;0,06
"cravate";0,06;0,12
"tiens";0,1;0,3
"prénom";0,24;0,09
"québécois";0,35;0,03
"lundi";0,16;0,12
"mort";0,26;0,39
"génération";0,29;0,12
"bras";0,09;0,12
"emji_escargot";0,09;0
"permettre";0,14;0,06
"nouveau";0,06;0,3
"soleil";0,31;0,12
"coco";0,07;0,12
"choix";0,08;0,09
"choisir";0,1;0,09
"menu";0,06;0,09
"paquet";0,08;0,12
"affreux";0,06;0,09
"new";0,03;0,18
"lavabo";0,14;0,06
"peau";0,11;0,03
"emji_fondue";0,07;0,27
"lancer";0,07;0,12
"hâte";0,06;0,27
"ouvrir";0,15;0,09
"tt";0,13;0
"lécher";0,04;0,15
"cool";0,07;0,21
"star";0,1;0,03
"plan";0,09;0,03
"passage";0,19;0,09
"interdire";0,04;0,15
"juvénile";0,09;0
"tiroir";0,09;0,09
"éviter";0,11;0,21
"dur";0,08;0,21
"serviette";0,43;0
"cours";0,22;0,12
"clope";0,14;0,03
"neuchâtelois";0,18;0,09
"canada";0,1;0
"zizi";0,1;0,03
"emji_visage_qui_fond";0,09;0,06
"différents";0,09;0,09
"bois";0,17;0,3
"emji_boisson_chaude";0,08;0,15
"précis";0,08;0,06
"mamie";0,1;0
"goût";0,13;0,21
"mme";0,1;0,03
"habiller";0,12;0,24
"caméra";0,08;0,06
"emji_cornes_avec_les_doigts";0,08;0,12
"visiblement";0,1;0,12
"photo";0,1;0,45
"contraire";0,14;0
"emji_drapeau_italie";0,25;0
"origine";0,11;0,06
"suivre";0,06;0,12
"prince";0,1;0,18
"plateau";0,07;0,06
"yverdon";0,05;0,24
"récré";0,14;0,03
"autour";0,09;0,06
"iphone";0,12;0
"genou";0,14;0,06
"indispensable";0,1;0
"chaleur";0,34;0,18
"moustique";0,07;0,06
"tunisie";0,16;0,06
"apparemment";0,07;0,24
"deteste";0,08;0,03
"découvrir";0,09;0
"kiffe";0,06;0,09
"douche";0,86;1,08
"transpirer";0,09;0,06
"bienvenue";0,05;0,21
"également";0,14;0,06
"frigo";0,08;0,06
"doucher";0,07;0,27
"nouvelle";0,06;0,39
"sud";0,07;0,06
"solution";0,06;0,15
"cacher";0,06;0,12
"dont";0,14;0,15
"région";0,2;0,09
"thé";0,11;0,27
"totalement";0,06;0,09
"horrible";0,1;0,06
"25";0,13;0,12
"train";0,1;0,3
"mentir";0,08;0,06
"wesh";0,21;0,03
"insupportable";0,06;0,15
"argentin";0,18;0
"vallée";0,09;0,18
"jupe";0,09;0
"pitié";0,07;0,09
"pantalon";0,22;0,15
"chacun";0,11;0,06
"manche";0,07;0,06
"huitante";0,24;0
"sûrement";0,1;0,3
"savoie";0,1;0,03
"dent";0,17;0,15
"bcp";0,12;0,15
"patois";0,15;0,06
"intonation";0,1;0
"combien";0,1;0,39
"bizarre";0,17;0,12
"emji_visage_en_colère";0,02;0,36
"cornet";0,28;0
"poitrine";0,14;0
"attention";0,07;0,27
"emji_femme_avec_la_paume_sur_le_visage";0,14;1,08
"fringue";0,11;0
"certain";0,07;0,12
"complet";0,05;0,12
"exact";0,09;0,06
"ptn";0,05;0,15
"emji_mains_en_prière_peau_claire";0,08;0,12
"ligne";0,07;0,09
"info";0,07;0,39
"sympathique";0,06;0,12
"plaire";0,09;0,09
"bus";0,06;0,09
"chips";0,03;0,45
"vague";0,12;0,18
"client";0,25;0
"orthographe";0,07;0,24
"champion";0,04;0,27
"dégueulasse";0,17;0,09
"claque";0,12;0,06
"mdrr";0,1;0,03
"dead";0,05;0,12
"second";0,1;0,06
"emji_visage_festif";0,07;0,27
"pipi";0,11;0,09
"dégoûtant";0,07;0,06
"che";0,08;0,06
"cest";0,17;0,21
"maillot";0,08;0,06
"surprise";0,06;0,12
"emji_homme_avec_la_paume_sur_le_visage";0,09;0,69
"alsacien";0,1;0,06
"romand";0,13;0,03
"retraite";0,07;0,09
"neuchâtel";0,15;0,21
"thérèse";0,13;0
"emji_étincelles";0,03;0,24
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";0,09;0,45
"jésus";0,14;0,03
"casser";0,07;0,12
"emji_index_pointant_vers_l_utilisateur";0,05;0,45
"emji_personne_avec_la_paume_sur_le_visage";0,03;0,36
"guerre";0,05;0,15
"georges";0,26;0
"originel";0,09;0,03
"000";0,1;0,21
"emji_pop_corn";0,02;0,3
"malheureusement";0,1;0,12
"2025";0,28;0,06
"bdg";0,1;0
"deuxième";0,08;0,03
"wallah";0,09;0
"jambe";0,12;0,06
"emji_croix";0,09;0
"réveiller";0,08;0,03
"tour";0,06;0,09
"pomme";0,18;0,21
"bla_bla_bla";0,03;0,21
"martin";0,06;0,12
"ménage";0,06;0,12
"tektonik";0,15;0
"chaussure";0,18;0,27
"cheville";0,12;0,03
"coca";0,05;0,12
"boîte";0,1;0,03
"élastique";0,17;0,03
"etais";0,11;0,18
"emji_ciseaux";0,14;0
"trois";0,08;0,06
"aop";0,04;0,24
"nonante";0,09;0
"8";0,11;0,12
"nul";0,07;0,06
"prix";0,1;0,21
"cornichon";0,13;0,03
"recevoir";0,11;0,12
"biensur";0,06;0,12
"franc";0,29;0,15
"bouton";0,12;0,12
"carte";0,17;0,12
"collègue";0,1;0
"napoléon";0,09;0,03
"dynamique";0,15;0,06
"argent";0,06;0,24
"disparaître";0,09;0
"information";0,03;0,21
"million";0,06;0,39
"croissant";0,03;0,24
"cyril";0,23;0
"electro";0,1;0
"certaine";0,05;0,12
"hôtel";0,08;0,06
"savon";0,12;0,18
"jet";0,05;0,18
"hygiène";0,62;0,21
"couvercle";0,09;0
"essoreuse";0,09;0
"utilité";0,09;0,09
"or";0,03;0,3
"vocabulaire";0,1;0
"alsace";0,16;0,03
"emji_billet_avec_des_ailes";0,05;0,15
"crétin";0,21;0,03
"schnek";0,17;0
"éponge";0,13;0,03
"schneck";0,52;0
"lavette";0,39;0
"moselle";0,13;0
"débarbouillette";0,1;0
"lorrain";0,22;0
"calosse";0,14;0
"frontalier";0,03;0,33
"lingette";0,17;0
"emji_tête_secouée_horizontalement";0,03;0,24
"mystère";0,17;0
"emji_visage_de_menteur";0,02;0,24
"moix";0,24;0
"mouillemerde";0,14;0
"obligatoire";0,1;0,06
"lune";0,11;0,27
"poule";0,08;0,03
"emji_visage_endormi";0,02;0,3
"rincer";0,1;0,06
"bronzé";0,1;0
"emji_visage_bâillant";0,01;0,27
"minet";0,12;0
"gta";0,06;0,36
"penalty";0,05;0,15
"emji_visage_avec_fumée_sortant_des_narines";0,06;1,05
"panini";0,1;0
"aquatique";0,11;0
"douchette";0,42;0,03
"pq";0,12;0,15
"musulman";0,1;0,09
"ongle";0,01;0,3
"vêtement";0,09;0,06
"bot";0,03;0,27
"emji_visage_en_colère_avec_des_cornes";0,03;0,36
"fast_food";0,17;0,03
"paninari";0,11;0
"2cv";0,1;0
"tunis";0,12;0
"tunisien";0,14;0
"training";0,01;0,45
"burlington";0,18;0
"chevignon";0,12;0
"bourge";0,1;0
"benetton";0,23;0
"benett";0,38;0
"benet";0,09;0
"new_wave";0,24;0
"bennett";0,1;0
"trump";0;0,48
"timbre";0;0,42
