"";"X.rts_a";"X.rts_i"
"prince";0,11;0,06
"moderne";0,12;0,14
"éviter";0,33;0,73
"boîte";0,33;0,1
"nuit";0,34;0,27
"lire";0,98;1,43
"avance";0,34;0,24
"nécessiter";0,02;0,05
"amoureux";0,14;0,02
"emji_étoile_brillante";0,2;0,03
"emji_coeur_jaune";0,06;0,01
"péjoratif";0,17;0,01
"préférer";0,95;0,71
"aborder";0,03;0,07
"titre";0,22;0,43
"sacré";0,46;0,15
"éloquence";0,12;0
"propagande";0,08;0,02
"info";0,3;0,72
"respect";1,43;0,77
"supposer";0,11;0,1
"banaliser";0,04;0,07
"compliqué";0,21;0,39
"standard";0,07;0,06
"beauté";0,67;0,09
"fil";0,11;0,07
"impression";0,44;0,3
"policier";0,16;0,93
"violet";0,05;0,01
"bonjour";0,55;0,26
"marché";0,16;0,5
"ooh";0,03;0,02
"souffrir";0,23;0,23
"co";0,11;0,11
"confirmer";0,21;0,26
"emji_yeux";0,19;0,23
"math";0,03;0,01
"peine";0,43;0,66
"emji_femme_qui_hausse_les_épaules";0,17;0,14
"note";0,11;0,08
"professeur";0,32;0,06
"ennuyeux";0,06;0,01
"enseignement";0,17;0,03
"ahhhh";0,04;0,01
"anglais";0,27;0,2
"italien";0,66;0,17
"uniquement";0,22;0,64
"allemand";0,35;0,55
"tourner";0,42;0,43
"caméra";0,27;0,13
"grace";0,02;0,04
"valeur";0,43;0,6
"moral";0,07;0,13
"résumer";0,05;0,08
"saint";0,28;0,15
"mature";0,07;0
"ménage";0,22;0,24
"éduquer";0,37;0,19
"esclave";0,07;0,07
"tranquille";0,17;0,24
"vaisselle";0,08;0,01
"ambition";0,02;0,02
"vomir";0,07;0,07
"misogynie";0,04;0,02
"cuisine";0,22;0,06
"apparemment";0,22;0,3
"incapable";0,16;0,15
"aide";0,38;0,88
"évoluer";0,59;0,16
"régresser";0,07;0,02
"habitude";0,3;0,29
"inégalité";0,06;0,2
"obtenir";0,12;0,31
"égalité";0,16;0,79
"salarial";0,05;0,12
"tâche";0,19;0,1
"ménager";0,28;0,04
"expérience";0,3;0,2
"renouveler";0,02;0,02
"course";0,37;0,27
"lessive";0,04;0,02
"soin";0,27;0,47
"extérieur";0,14;0,09
"infirmier";0,06;0,09
"30ans";0,04;0,01
"gestion";0,07;0,14
"valoir";0,82;0,72
"congé";0,07;0,19
"mat";0,05;0,01
"aise";0,08;0,07
"sain";0,22;0,12
"misogyne";0,07;0,04
"révolu";0,08;0
"principe";0,17;0,38
"débat";0,19;0,55
"stérile";0,02;0,04
"compenser";0,03;0,1
"déplaire";0,08;0,09
"partisan";0,01;0,07
"fameux";0,31;0,25
"progrès";0,11;0,08
"catastrophe";0,17;0,18
"continuer";0,68;1,68
"guerre";0,66;2,16
"journal";0,16;0,11
"boulot";0,39;0,25
"répartir";0,02;0,03
"préjugé";0,04;0,03
"heure";1,2;0,95
"actuel";0,65;0,52
"familial";0,09;0,13
"conserver";0,07;0,03
"âge";1,14;0,35
"liberté";0,44;0,9
"humanité";0,36;0,63
"généralisé";0,04;0,02
"évoquer";0,08;0,07
"pape";0,03;0,01
"fait";0,12;0,57
"historique";0,11;0,21
"accord";1,31;1,92
"abandonner";0,17;0,11
"repas";0,22;0,11
"carrière";0,11;0,11
"cest";0,43;0,38
"désolant";0,01;0,02
"gauche";0,39;1,54
"trans";0,03;0,05
"évolution";0,29;0,09
"internet";0,46;0,24
"dégénérer";0;0,04
"retourner";0,39;0,34
"pote";0,28;0,15
"tenter";0,11;0,23
"extrême";0,19;0,96
"bobo";0,09;0,05
"raisonnement";0,16;0,19
"débattre";0,05;0,15
"ect";0,13;0,1
"fermeture";0,05;0,03
"occuper";0,48;0,74
"insultant";0,06;0,04
"désaccord";0,02;0,02
"morale";0,08;0,23
"story";0,04;0,02
"boomer";0,1;0,02
"excellence";0,02;0,03
"source";0,22;0,72
"emji_coeur_violet";0,12;0,06
"chéri";0,12;0,04
"légal";0,1;0,37
"sérieusement";0,1;0,24
"amalgame";0,05;0,02
"rarement";0,13;0,07
"soumettre";0,17;0,14
"annees";0,07;0,01
"lucidité";0,09;0,01
"particulièrement";0,13;0,04
"toucher";0,41;0,64
"personnel";0,24;0,51
"recherche";0,2;0,3
"honnête";0,1;0,16
"vice";0,03;0,04
"interdire";0,6;0,82
"perfection";0,05;0,01
"alcoolique";0,07;0,01
"cesse";0,07;0,12
"boire";0,31;0,2
"fond";0,53;0,34
"constamment";0,05;0,08
"verre";0,29;0,08
"intensité";0,02;0,03
"humanisme";0,02;0,03
"terrible";0,21;0,11
"emji_homme_avec_la_paume_sur_le_visage";0,04;0,1
"endroit";0,4;0,34
"ensemble";0,36;0,36
"discussion";0,09;0,17
"totalité";0,02;0,06
"télévision";0,17;0,04
"remarquable";0,03;0,02
"briser";0,09;0,07
"glace";0,11;0,04
"craquer";0,04;0,01
"subtil";0,06;0,01
"journalisme";0,04;0,15
"somme";0,07;0,11
"fumée";0,06;0,08
"cigarette";0,12;0,13
"mortel";0,03;0,08
"doux";0,4;0,09
"doc";0,06;0,01
"impossible";0,3;0,26
"abuser";0,11;0,16
"lucide";0,06;0,04
"sincère";0,19;0,09
"george";0,18;0,01
"vin";0,19;0,17
"qualité";0,38;0,48
"forcément";0,31;0,41
"nu";0,15;0,09
"merveille";0,11;0,04
"conscience";0,28;0,36
"ressortir";0,06;0,06
"puissance";0,13;0,08
"appui";0,01;0,04
"fuite";0,04;0,09
"bouffe";0,12;0,05
"cf";0,02;0,1
"clé";0,07;0,09
"ressembler";0,44;0,19
"entretien";0,05;0,09
"dépression";0,05;0,09
"tristesse";0,29;0,16
"psy";0,08;0,1
"générosité";0,05;0,01
"ouvrir";0,58;0,86
"appel";0,12;0,18
"clair";0,39;0,47
"pépite";0,23;0,01
"solitude";0,09;0,11
"interroger";0,12;0,08
"respectueux";0,28;0,14
"bel";0,23;0,14
"souligner";0,06;0,1
"livrer";0,06;0,04
"empathie";0,08;0,18
"comble";0,02;0,03
"dingue";0,26;0,13
"facilité";0,03;0,09
"élocution";0,19;0
"instruit";0,05;0,02
"probablement";0,24;0,27
"conseiller";0,14;0,35
"consulter";0,06;0,09
"emji_visage_qui_fait_un_câlin";0,46;0,1
"sincérité";0,04;0,01
"douleur";0,08;0,07
"saluer";0,03;0,05
"franc";0,63;0,39
"profond";0,12;0,12
"concurrence";0,07;0,07
"vincent";0,07;0,04
"inventeur";0,05;0,01
"carré";0,06;0,03
"délicieux";0,06;0,01
"second";0,12;0,05
"dimension";0,03;0,04
"privé";0,2;0,54
"ouïr";0,03;0,01
"goûter";0,08;0,06
"intérieur";0,21;0,16
"caractère";0,07;0,03
"certe";0,03;0,02
"allah";0,08;0,04
"dépendre";0,32;0,28
"divin";0,08;0,03
"prévenir";0,05;0,09
"intime";0,19;0,02
"physiquement";0,07;0,05
"seconde";0,24;0,19
"albert";0,04;0,01
"théorie";0,1;0,16
"réel";0,3;0,58
"paraître";0,26;0,24
"possession";0,04;0,04
"ironie";0,05;0,1
"mâle";0,06;0,03
"apparaître";0,11;0,1
"cruauté";0,03;0,02
"meurtre";0,02;0,11
"légalement";0;0,04
"violent";0,17;0,41
"violeur";0,01;0,06
"psychologie";0,02;0,02
"élément";0,07;0,17
"perturbateur";0,03;0,01
"prédateur";0,08;0,04
"sexuel";0,13;0,13
"créer";0,66;1,07
"appareil";0,08;0,05
"contacter";0,03;0,07
"autrement";0,15;0,18
"concept";0,16;0,19
"indicateur";0,01;0,03
"précurseur";0,05;0
"pain";0,36;0,29
"chocolat";0,23;0,09
"description";0,02;0,07
"suite";0,55;0,45
"machine";0,23;0,2
"infernal";0,03;0,01
"exceptionnel";0,28;0,08
"redonner";0,04;0,06
"auto";0,13;0,1
"détruire";0,37;0,66
"grand_papa";0,06;0
"passionner";0,08;0,02
"apporter";0,26;0,38
"curieux";0,17;0,07
"forêt";0,21;0,12
"couvrir";0,08;0,24
"texte";0,15;0,15
"auteur";0,03;0,09
"jaloux";0,09;0,06
"charles";0,06;0,01
"daniel";0,07;0
"simon";0,05;0
"date";0,6;0,17
"tribune";0,07;0,03
"inquiétude";0,01;0,03
"lausannois";0,03;0,04
"louis";0,11;0,03
"réunir";0,09;0,08
"article";0,17;1,36
"ouvrage";0,06;0,03
"tirer";0,44;0,35
"exemplaire";0,03;0,07
"centrale";0,03;0,06
"bibliothèque";0,03;0,02
"décès";0,03;0,06
"mouvement";0,2;0,33
"défense";0,08;0,21
"ré";0,02;0,02
"édition";0,07;0,05
"arbre";0,36;0,11
"paysan";0,13;0,04
"réjouir";0,08;0,26
"préféré";0,11;0,03
"passage";0,34;0,25
"mentionner";0,07;0,34
"vaudois";0,46;0,13
"angle";0,02;0,02
"team";0,15;0,04
"ohlala";0,04;0,01
"taliban";0,01;0,04
"raconter";0,38;0,23
"fribourgeois";0,08;0,05
"mini";0,06;0,05
"inapproprié";0,02;0,02
"romain";0,05;0,06
"scolaire";0,19;0,13
"emji_applaudissements_peau_moyennement_claire";0,08;0,08
"personnalité";0,09;0,06
"avril";0,1;0,05
"mériter";0,3;0,78
"marquer";0,15;0,11
"cinéma";0,15;0,18
"entier";0,29;0,51
"emji_visage_stupéfait";0,05;0,02
"voiler";0,11;0,07
"challenge";0,05;0,02
"soldat";0,04;0,25
"emji_singe_ne_rien_voir";0,31;0,15
"cou";0,08;0,03
"papy";0,1;0,02
"mythique";0,21;0,01
"renseignement";0,02;0,02
"aider";0,5;1,33
"barbe";0,08;0,01
"lgbt";0,05;0,07
"be";0,03;0,03
"like";0,06;0,04
"emji_oeil";0,04;0,02
"sale";0,31;0,09
"boucle";0,08;0,04
"droite";0,26;1,46
"ouverture";0,08;0,11
"porter";0,61;0,45
"dépenser";0,1;0,3
"armée";0,16;1,33
"peau";0,32;0,21
"lointain";0,07;0,03
"proche";0,26;0,43
"loi";0,32;1,33
"punaise";0,16;0,04
"chier";0,19;0,15
"r";0,19;0,13
"fléau";0,05;0,07
"emmerder";0,11;0,02
"piéton";0,13;0,09
"pied";0,77;0,32
"courant";0,29;0,33
"sauter";0,37;0,17
"illégal";0,03;0,43
"vision";0,23;0,21
"moche";0,21;0,06
"rendre";1,15;1,57
"minimum";0,22;0,59
"virilité";0,04;0
"hôpital";0,11;0,36
"autoroute";0,09;0,2
"courageux";0,1;0,1
"anonyme";0,03;0,05
"fonctionnaire";0,02;0,04
"babibouchettes";0,1;0
"emji_visage_festif";0,18;0,15
"tsr";0,11;0,01
"emji_coeur_grandissant";0,1;0,01
"tv";0,21;0,09
"dessin";0,08;0,04
"animé";0,04;0,03
"inoubliable";0,1;0
"cassis";0,01;0,11
"facteur";0,09;0,12
"pâte";0,06;0,02
"fruit";0,18;0,2
"étoile";0,11;0,04
"quartier";0,19;0,16
"cadeau";0,55;0,36
"exposer";0,1;0,13
"assumer";0,16;0,39
"victime";0,24;0,77
"amuser";0,36;0,09
"emji_visage_souriant_avec_de_grands_yeux";0,23;0,07
"fermer";0,38;0,48
"bouffer";0,17;0,06
"tradition";0,13;0,12
"vitesse";0,12;0,24
"hallucinant";0,06;0,07
"créateur";0,15;0,07
"prénom";0,23;0,03
"cycle";0,2;0,04
"renard";1,23;0,01
"diffusion";0,03;0,03
"franchement";0,44;0,64
"top";0,58;0,28
"pari";0,3;0,14
"majeur";0,04;0,16
"co2";0,06;0,08
"emji_pouce_vers_le_haut_peau_claire";0,24;0,14
"écologiste";0,02;0,02
"2h";0,04;0,04
"travail";1,09;2,66
"transport";0,17;0,36
"public";0,44;1,31
"racheter";0,07;0,04
"affaire";0,17;0,38
"gâchis";0,03;0,02
"casser";0,25;0,65
"écologique";0,11;0,18
"village";0,42;0,17
"vigneron";0,01;0,03
"pratique";0,74;0,27
"poète";0,04;0,01
"matin";0,44;0,25
"prochain";0,31;0,52
"dérouler";0,03;0,08
"reproduction";0,03;0,02
"échelle";0,08;0,16
"élevage";0,1;0,06
"horrible";0,24;0,17
"animal";2,23;1,03
"agriculteur";0,06;0,03
"emji_visage_déçu";0,11;0,05
"emji_visage_démoralisé_avec_goutte_de_sueur";0,08;0,05
"couteau";0,17;0,08
"superbe";0,19;0,07
"abattre";0,08;0,05
"souffrance";0,09;0,2
"condescendant";0,05;0,03
"patriarcal";0,05;0,05
"gêner";0,16;0,12
"chaussette";0,24;0,03
"parfaire";0,27;0,21
"appliquer";0,12;0,39
"cuisse";0,08;0,01
"deja";0,16;0,21
"cause";0,72;1,52
"honte";0,55;0,83
"situation";0,34;1,01
"rente";0,03;0,06
"retraite";0,29;0,35
"combat";0,22;0,26
"lit";0,1;0,14
"épuiser";0,05;0,07
"responsabilité";0,16;0,43
"forme";0,35;0,4
"route";0,34;0,62
"parfait";0,14;0,11
"commentateur";0,04;0,01
"glisser";0,06;0,03
"masculin";0,14;0,09
"épreuve";0,04;0,03
"officiellement";0,05;0,09
"sportif";0,15;0,09
"effectuer";0,07;0,11
"effectivement";0,62;0,5
"morges";0,02;0,04
"domestique";0,1;0,14
"surprise";0,12;0,2
"commettre";0,05;0,58
"inconnu";0,12;0,07
"schéma";0,03;0,05
"extrêmement";0,18;0,2
"différent";0,5;0,4
"conjoint";0,03;0,07
"parvenir";0,03;0,04
"défendre";0,17;1,24
"agresser";0,08;0,11
"compagnon";0,11;0,03
"ignorer";0,12;0,21
"spray";0;0,04
"poivre";0,01;0,04
"poche";0,11;0,26
"danger";0,13;0,44
"multiple";0,06;0,08
"mémé";0,06;0
"sac";0,44;0,11
"emji_visage_avec_des_symboles_dans_la_bouche";0,15;0,19
"ride";0,03;0,02
"nouvelle";0,28;0,74
"population";0,48;1,52
"emji_visage_implorant";0,22;0,04
"emji_visage_épuisé";0,21;0,13
"sentiment";0,14;0,11
"colère";0,05;0,11
"survivre";0,15;0,17
"conseil";0,11;0,4
"coach";0,04;0,04
"admirable";0,08;0,01
"emji_étincelles";0,57;0,21
"abe";0,05;0,09
"produit";0,29;0,51
"livre";0,5;0,37
"sympathique";0,1;0,04
"accent";1,9;0,04
"portrait";0,05;0,02
"zombie";0,02;0,02
"décider";0,24;0,47
"rigolo";0,11;0,05
"julien";0,25;0,01
"morceau";0,07;0,04
"contemporain";0,04;0,02
"obliger";0,37;0,52
"cri";0,02;0,02
"www";0,03;0,01
"ch";0,1;0,14
"pub";0,13;0,19
"variété";0,04;0,02
"go";0,07;0,05
"immense";0,16;0,15
"comédien";0,08;0,03
"faillir";0,03;0,04
"disputer";0,02;0,03
"emji_visage_avec_un_doigt_sur_la_bouche";0,09;0,06
"emji_visage_souriant_avec_auréole";0,31;0,12
"emji_visage_avec_fumée_sortant_des_narines";0,11;0,17
"méchant";0,34;0,16
"craindre";0,12;0,07
"enseignant";0,34;0,09
"tableau";0,06;0,02
"gâcher";0,05;0,03
"élastique";0,88;0,01
"surpoids";0,04;0,02
"all";0,01;0,03
"code";0,1;0,15
"postal";0,07;0,01
"soirée";0,23;0,11
"écran";0,31;0,07
"neurone";0,06;0,06
"connecter";0,06;0,04
"bientôt";0,25;0,37
"concours";0,18;0,09
"wesh";0,53;0,01
"fédéral";0,08;0,64
"dose";0,07;0,08
"capable";0,43;0,31
"championnat";0,06;0,02
"maîtrise";0,06;0,07
"compétence";0,05;0,15
"écrivain";0,03;0,02
"anne";0,05;0,01
"contenir";0,06;0,19
"emji_signe_de_la_main";0,17;0,03
"incident";0,03;0,03
"tj";0,04;0,02
"extraire";0,11;0,03
"téléphone";0,49;0,21
"sonner";0,13;0,03
"remplacer";0,24;0,24
"chat";1,87;0,21
"largement";0,14;0,28
"portable";0,23;0,05
"gag";0,03;0,02
"critiquer";0,23;0,36
"bourrer";0,05;0,04
"wallah";0,2;0
"malin";0,1;0,11
"compliment";0,03;0,02
"emji_deux_coeurs";0,31;0,05
"message";0,28;0,39
"épanouir";0,06;0,02
"poids";0,14;0,16
"mental";0,5;0,19
"physique";0,25;0,56
"publication";0,1;0,19
"indiquer";0,07;0,12
"médecin";0,11;0,36
"tromper";0,3;0,19
"profiter";0,27;0,68
"énorme";0,3;0,26
"base";0,52;0,73
"art";0,12;0,34
"plastique";0,44;0,14
"peluche";0,04;0
"croix";0,18;0,07
"çà";0,08;0,05
"chanson";0,42;0,05
"youtube";0,16;0,07
"complet";0,18;0,16
"chrétien";0,22;0,36
"inspiration";0,05;0,03
"elton";0,06;0
"john";0,07;0,02
"sauveur";0,04;0,06
"membre";0,07;0,31
"gille";0,08;0,01
"surchat";0,07;0
"église";0,11;0,08
"jurassien";0,06;0,02
"octobre";0,06;0,34
"fumer";0,4;0,24
"printemps";0,15;0,02
"table";0,5;0,07
"chaise";0,27;0,04
"terrasse";0,04;0,07
"automne";0,11;0,05
"hiver";1,16;0,27
"reculer";0,05;0,04
"drapeau";0,08;0,21
"bordel";0,17;0,18
"patron";0,13;0,31
"méditer";0,09;0,02
"but";0,33;0,6
"ouiiii";0,09;0,02
"retenir";0,21;0,18
"valaisan";0,14;0,02
"wc";0,22;0,03
"raser";0,05;0,06
"toilette";0,98;0,08
"troll";0,04;0,07
"genevois";0,25;0,2
"promener";0,06;0,06
"bûcheron";0,05;0
"brave";0,15;0,03
"bille";0,11;0,01
"basket";0,02;0,02
"parceque";0,08;0,05
"salle";0,35;0,12
"blague";0,34;0,45
"authentique";0,1;0,02
"emmental";0,08;0,06
"président";0,1;0,44
"emji_mains_levées_peau_claire";0,06;0,06
"7h";0,02;0,03
"rentrer";0,45;0,46
"trou";0,17;0,08
"aaaah";0,06;0,01
"généraliser";0,09;0,05
"matière";0,17;0,18
"utile";0,29;0,31
"plier";0,05;0,07
"vêtement";0,2;0,24
"obligation";0,07;0,3
"cantonal";0,06;0,13
"impressionnant";0,22;0,1
"règle";0,38;0,46
"taille";0,18;0,13
"culotte";0,08;0,02
"profession";0,04;0,06
"voie";0,14;0,37
"choix";0,51;0,81
"maturité";0,15;0,01
"coudre";0,06;0,01
"repasser";0,05;0,02
"cuisiner";0,12;0,04
"moeurs";0,06;0,01
"insister";0,04;0,04
"nécessité";0,03;0,07
"secondaire";0,05;0,05
"terminer";0,21;0,2
"totalement";0,42;0,54
"corps";0,44;0,57
"tenir";0,51;0,56
"formation";0,15;0,24
"obligatoire";0,18;0,47
"bricolage";0,05;0
"lutter";0,11;0,14
"soulever";0,07;0,08
"systématiquement";0,05;0,11
"diaboliser";0,02;0,02
"mécanique";0,08;0,05
"fréquenter";0,05;0,05
"emji_mains_en_prière_peau_moyennement_claire";0,23;0,07
"service";0,4;1,11
"militaire";0,07;0,55
"hey";0,06;0,04
"compagnie";0,21;0,15
"retraité";0,06;0,06
"emji_homme_qui_hausse_les_épaules_peau_moyennement_claire";0,05;0,01
"traîner";0,09;0,06
"tcheu";0,13;0,03
"santé";0,52;1,01
"récent";0,07;0,1
"reine";0,07;0,02
"guy";0,08;0,04
"épaule";0,05;0,02
"sponsoriser";0,01;0,04
"pierre";0,17;0,13
"ete";0,1;0,06
"graver";0,06;0,01
"indépendance";0,04;0,09
"peser";0,02;0,06
"video";0,17;0,03
"développement";0,05;0,11
"ados";0,1;0,05
"monstrueux";0,02;0,02
"épisode";0,11;0,09
"occasion";0,11;0,16
"fan";0,27;0,13
"defaye";0,05;0
"renseigner";0,22;0,46
"rejoindre";0,13;0,12
"clan";0;0,03
"formidable";0,29;0,05
"documentaire";0,18;0,04
"issue";0,05;0,07
"indien";0,09;0,01
"production";0,07;0,15
"david";0,05;0,05
"ouiii";0,07;0,02
"habiller";0,25;0,23
"imiter";0,04;0,02
"découvrir";0,39;0,2
"sagesse";0,44;0,01
"cruel";0,05;0,04
"contexte";0,23;0,18
"égo";0,04;0,04
"attacher";0,05;0,03
"annonce";0,07;0,11
"bref";0,52;0,58
"exemple";0,8;1,51
"modeste";0,15;0,05
"coûter";0,24;0,45
"dépendance";0,02;0,05
"tres";0,2;0,13
"grotte";0,01;0,03
"ému";0,08;0
"emji_visage_qui_rougit";0,38;0,15
"forcer";0,09;0,23
"emji_visage_pensif";0,35;0,17
"difficile";0,53;0,5
"consommation";0,22;0,38
"individu";0,1;0,23
"fortune";0,05;0,68
"expression";0,34;0,31
"poésie";0,12;0,01
"rare";0,41;0,2
"poétique";0,05;0
"saison";0,26;0,17
"ahhh";0,07;0,04
"emji_visage_bleu_et_froid";0,07;0,05
"piquer";0,12;0,1
"folie";0,09;0,08
"couloir";0,03;0,02
"tester";0,1;0,09
"degré";0,3;0,25
"ais";0,05;0,01
"bonnet";0,07;0,02
"emji_ok_peau_moyennement_claire";0,07;0,03
"diction";0,06;0
"emji_tête_qui_explose";0,1;0,12
"ère";0,07;0,05
"industriel";0,08;0,12
"réfléchir";0,4;0,53
"dater";0,1;0,03
"avortement";0,02;0,04
"préserver";0,06;0,09
"décision";0,09;0,47
"interrompre";0,02;0,02
"grossesse";0,01;0,06
"cadre";0,11;0,26
"sécuriser";0,03;0,04
"encadrer";0,01;0,09
"tentative";0,02;0,11
"désastreux";0,03;0,04
"dramatique";0,05;0,05
"opération";0,05;0,13
"cuit";0,04;0,01
"opposer";0,04;0,19
"excessif";0,04;0,07
"balayer";0,05;0,04
"jugement";0,11;0,21
"découler";0,02;0,05
"déplacer";0,15;0,25
"emji_drapeau_france";0,13;0,03
"jesus";0,18;0,03
"pere";0,06;0,01
"pardonner";0,09;0,03
"enceinte";0,05;0,04
"emji_visage_blasé";0,11;0,11
"appartenir";0,12;0,27
"désir";0,26;0,09
"bruit";0,26;0,08
"wow";0,29;0,13
"cochon";0,14;0,06
"rempli";0,06;0,05
"oiseau";0,19;0,11
"portugais";0,04;0,06
"brésilien";0,03;0,11
"emji_visage_souriant_avec_yeux_plissés";0,51;0,16
"siège";0,04;0,13
"guitare";0,07;0,01
"philippe";0,05;0,02
"play";0,05;0
"pédophile";0,02;0,04
"fr";0,08;0,07
"sûrement";0,52;0,47
"skier";0,1;0,02
"emji_visage_ébahi";0,05;0
"look";0,11;0,01
"bosser";0,29;0,47
"pompe";0,05;0,03
"déchet";0,09;0,16
"quitter";0,23;0,34
"grain";0,04;0,02
"poussière";0,03;0,03
"perspective";0,07;0,04
"instagram";0,16;0,12
"processus";0,02;0,1
"similaire";0,1;0,08
"thaïlande";0,01;0,03
"former";0,12;0,16
"cendre";0,08;0,01
"bénir";0,17;0,02
"bizarre";0,28;0,24
"libérer";0,05;0,44
"elon";0,02;0,05
"musk";0,03;0,06
"job";0,11;0,27
"déjeuner";0,06;0,05
"complètement";0,54;0,52
"confrontation";0,03;0,01
"émotion";0,25;0,14
"énormément";0,21;0,23
"énerver";0,15;0,07
"frustration";0,05;0,07
"été";0,04;0,01
"fâcher";0,03;0,02
"exclure";0,06;0,05
"méchanceté";0,06;0,02
"départ";0,11;0,2
"libération";0,03;0,11
"déposer";0,07;0,1
"japon";0,06;0,08
"jardin";0,23;0,07
"préparer";0,18;0,18
"emji_feuille_morte";0,01;0,03
"emji_jeune_pousse";0,04;0,02
"souhait";0,07;0,01
"douceur";0,24;0,02
"assurance";0,15;1,08
"volonté";0,12;0,24
"carton";0,13;0,06
"olivier";0,05;0,02
"champ";0,1;0,06
"cheval";0,13;0,05
"gérer";0,19;0,39
"souhaiter";0,41;0,61
"bac";0,13;0,01
"garder";0,89;0,71
"soulager";0,02;0,04
"refuser";0,2;0,54
"installation";0,03;0,03
"entreprise";0,18;1,46
"notamment";0,16;0,31
"septembre";0,06;0,07
"action";0,13;0,44
"brigitte";0,06;0,08
"spécialiser";0,01;0,06
"fabrication";0,03;0,04
"norme";0,08;0,18
"contribuer";0,07;0,27
"agence";0,02;0,08
"produire";0,2;0,56
"réserver";0,06;0,13
"remercier";0,1;0,19
"existence";0,15;0,1
"entourage";0,06;0,07
"supporter";0,29;0,24
"inflation";0,04;0,11
"rebelle";0,06;0,03
"impôt";0,1;1,51
"cassette";0,1;0
"jurer";0,31;0,18
"bernois";0,03;0,07
"noël";0,73;0,26
"emji_sapin_de_noël";0,09;0,07
"emprunter";0,02;0,02
"propriétaire";0,12;0,13
"banque";0,17;0,53
"instant";0,13;0,13
"solution";0,31;0,91
"business";0,07;0,15
"autoriser";0,09;0,58
"bénéfice";0,06;0,18
"etre";0,32;0,3
"valide";0,06;0,05
"covid";0,2;0,13
"vaccin";0,14;0,02
"transmission";0,07;0,01
"virus";0,03;0,05
"multiplier";0,06;0,04
"sanitaire";0,04;0,06
"désormais";0,2;0,08
"entrer";0,14;0,2
"phase";0,07;0,07
"saisonnier";0,02;0,02
"prononcer";0,16;0,07
"pipe";0,05;0,01
"abus";0,06;0,12
"risque";0,28;0,77
"équilibré";0,05;0,08
"décennie";0,15;0,26
"isoler";0,05;0,02
"détresse";0,03;0,08
"discriminer";0,01;0,02
"bloquer";0,11;0,45
"économie";0,11;0,64
"mondial";0,26;0,54
"sketch";0,09;0,06
"transmettre";0,17;0,14
"collègue";0,17;0,13
"israël";0,04;2,22
"affirmer";0,11;0,26
"qualifier";0,04;0,22
"fake";0,03;0,09
"new";0,1;0,25
"éthique";0,05;0,14
"journalistique";0,01;0,07
"censure";0,01;0,09
"contaminer";0,04;0,03
"ceinture";0,14;0,03
"sécurité";0,31;0,82
"vacciner";0,05;0,01
"sauver";0,26;0,54
"accident";0,11;0,38
"pneu";0,04;0,17
"illustre";0,01;0,07
"risquer";0,05;0,09
"amplement";0;0,04
"tenue";0,17;0,13
"cohésion";0,02;0,02
"stabilité";0,01;0,05
"économique";0,08;0,64
"populaire";0,1;0,14
"poster";0,11;0,1
"renforcer";0,01;0,14
"opinion";0,18;0,43
"proposition";0,04;0,15
"ranger";0,09;0,02
"chambre";0,09;0,08
"réagir";0,11;0,26
"ducoup";0,05;0,1
"emji_ok_peau_claire";0,08;0,04
"prouver";0,32;0,46
"efficacité";0,02;0,06
"utilisation";0,11;0,14
"tordre";0,06;0,07
"feu";0,22;0,76
"individuel";0,04;0,24
"pondre";0,02;0,04
"impacte";0,02;0,03
"porteur";0,05;0,01
"sanctionner";0,03;0,16
"fumeur";0,17;0,12
"obèse";0,04;0,02
"ressort";0,03;0,02
"saisir";0,05;0,07
"nuance";0,06;0,12
"balade";0,02;0,04
"librement";0,01;0,07
"dangereux";0,33;0,38
"projeter";0,06;0,03
"capitaliste";0,05;0,2
"habit";0,09;0,16
"rouge";0,26;0,2
"poubelle";0,18;0,14
"cave";0,05;0,02
"frais";0,16;0,39
"emji_père_noël";0,06;0,01
"tempête";0,04;0,08
"novembre";0,06;0,17
"arracher";0,05;0,03
"concevoir";0,04;0,06
"accoucher";0,02;0,04
"vevey";0,02;0,02
"visite";0,08;0,05
"col";0,03;0,01
"partiellement";0,01;0,02
"centaine";0,1;0,3
"large";0,06;0,09
"toit";0,07;0,08
"panneau";0,06;0,05
"routier";0,03;0,08
"direction";0,1;0,14
"fenêtre";0,06;0,11
"voisin";0,53;0,39
"idem";0,21;0,09
"emprisonner";0,01;0,09
"engager";0,14;0,37
"résistance";0,04;0,06
"nazi";0,06;0,1
"héros";0,07;0,08
"emji_mains_en_prière_peau_claire";0,53;0,23
"délinquance";0,02;0,03
"bouger";0,24;0,3
"bouche";0,23;0,1
"voleur";0,17;0,14
"vol";0,19;0,38
"justice";0,07;1,02
"rager";0,02;0,02
"diminuer";0,1;0,22
"taff";0,04;0,09
"debile";0,04;0,01
"actuellement";0,3;0,33
"démuni";0,01;0,04
"précieux";0,11;0,08
"discours";0,44;0,47
"nouvel";0,06;0,09
"confédération";0,06;0,23
"essuyer";0,11;0,03
"moquerie";0,06;0,05
"quasiment";0,15;0,15
"actualité";0,28;0,11
"bienvenu";0,02;0,05
"jésus";0,42;0,05
"emji_bouteille_de_champagne";0,02;0,02
"fabuleux";0,15;0,02
"routine";0,05;0,01
"campagne";0,28;0,27
"poli";0,04;0,01
"miroir";0,05;0,04
"regretter";0,18;0,05
"attribuer";0,04;0,08
"vif";0,12;0,07
